hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
V41 -> V17, 86.0000000000000000, 90.0000000000000000, 52.7607361963190158, 51.1627906976744242, 25.5293389656376704, 17.4296166171115807, 30.6537270545959473, 0.0000000000000000
V17 -> V52, 90.0000000000000000, 86.0000000000000000, 55.2147239263803726, 55.5555555555555571, 61.2458191987613745, 44.0236524684490931, 64.2452597618103027, 0.0000000000000000
V52 -> V17, 86.0000000000000000, 90.0000000000000000, 52.7607361963190158, 58.1395348837209340, 61.8082560055028409, 45.5390633609033841, 64.2452597618103027, 0.0000000000000000
V17 -> V42, 90.0000000000000000, 86.0000000000000000, 55.2147239263803726, 56.6666666666666643, 67.0803199615712629, 48.7809506862470883, 69.5023715496063232, 0.0000000000000000
V42 -> V17, 86.0000000000000000, 90.0000000000000000, 52.7607361963190158, 59.3023255813953512, 67.9075531233449965, 50.6175589576127152, 69.5023715496063232, 0.0000000000000000
V17 -> V23, 90.0000000000000000, 86.0000000000000000, 55.2147239263803726, 54.4444444444444429, 55.1956785005311730, 39.2054472766100162, 58.7026894092559814, 0.0000000000000000
V23 -> V17, 86.0000000000000000, 90.0000000000000000, 52.7607361963190158, 56.9767441860465098, 55.4591617747263399, 40.3777968436714048, 58.7026894092559814, 0.0000000000000000
V17 -> V22, 90.0000000000000000, 84.0000000000000000, 55.2147239263803726, 53.3333333333333357, 55.7582687927692149, 39.4187293940006214, 59.3989789485931396, 0.0000000000000000
V22 -> V17, 84.0000000000000000, 90.0000000000000000, 51.5337423312883445, 57.1428571428571388, 56.2008203002673596, 41.2290054229566181, 59.3989789485931396, 0.0000000000000000
V17 -> V10, 90.0000000000000000, 84.0000000000000000, 55.2147239263803726, 46.6666666666666643, 25.3588914871215820, 16.5888244465207322, 26.0048300027847290, 0.0000000000000000
V10 -> V17, 84.0000000000000000, 90.0000000000000000, 51.5337423312883445, 50.0000000000000000, 21.0107962336127727, 14.2624692284690138, 26.0048300027847290, 0.0000000000000000
V17 -> V13, 90.0000000000000000, 84.0000000000000000, 55.2147239263803726, 54.4444444444444429, 61.7176366307841349, 44.1506199446478291, 64.9754047393798828, 0.0000000000000000
V13 -> V17, 84.0000000000000000, 90.0000000000000000, 51.5337423312883445, 58.3333333333333357, 62.6039132861131336, 46.4724815677138920, 64.9754047393798828, 0.0000000000000000
V17 -> V53, 90.0000000000000000, 84.0000000000000000, 55.2147239263803726, 45.5555555555555571, 20.7636296749114990, 13.3909735491294644, 21.4754357933998108, 0.0000000000000000
V53 -> V17, 84.0000000000000000, 90.0000000000000000, 51.5337423312883445, 48.8095238095238102, 16.8066280675303261, 11.2475085120353935, 21.4754357933998108, 0.0000000000000000
V17 -> V4, 90.0000000000000000, 83.0000000000000000, 55.2147239263803726, 44.4444444444444429, 19.0263032913208008, 12.1567252872875819, 19.4637343287467957, 0.0000000000000000
V4 -> V17, 83.0000000000000000, 90.0000000000000000, 50.9202453987729982, 48.1927710843373518, 14.9846447936704656, 9.9963516664319449, 19.4637343287467957, 0.0000000000000000
V17 -> V20, 90.0000000000000000, 83.0000000000000000, 55.2147239263803726, 53.3333333333333357, 59.0116088601694315, 41.8659103912817940, 62.5823080539703369, 0.0000000000000000
V20 -> V17, 83.0000000000000000, 90.0000000000000000, 50.9202453987729982, 57.8313253012048136, 59.8188266896210976, 44.3091950809497064, 62.5823080539703369, 0.0000000000000000
V17 -> V21, 90.0000000000000000, 83.0000000000000000, 55.2147239263803726, 47.7777777777777786, 30.1704015454968939, 20.1021988690368651, 33.8054299354553223, 0.0000000000000000
V21 -> V17, 83.0000000000000000, 90.0000000000000000, 50.9202453987729982, 51.8072289156626482, 28.6017977719697178, 19.8970500503035908, 33.8054299354553223, 0.0000000000000000
V17 -> V7, 90.0000000000000000, 83.0000000000000000, 55.2147239263803726, 50.0000000000000000, 41.1427091774082427, 28.1371367478605698, 45.1313585042953491, 0.0000000000000000
V7 -> V17, 83.0000000000000000, 90.0000000000000000, 50.9202453987729982, 54.2168674698795172, 40.3679769237096338, 28.8241750309086981, 45.1313585042953491, 0.0000000000000000
V17 -> V26, 90.0000000000000000, 82.0000000000000000, 55.2147239263803726, 54.4444444444444429, 67.8226507381366304, 48.8378903236160014, 71.0017263889312744, 0.0000000000000000
V26 -> V17, 82.0000000000000000, 90.0000000000000000, 50.3067484662576661, 59.7560975609756042, 69.5695991153140909, 52.6258762950188554, 71.0017263889312744, 0.0000000000000000
V17 -> V48, 90.0000000000000000, 82.0000000000000000, 55.2147239263803726, 51.1111111111111072, 50.3392166661233560, 34.9916530847569263, 54.2838394641876221, 0.0000000000000000
V48 -> V17, 82.0000000000000000, 90.0000000000000000, 50.3067484662576661, 56.0975609756097597, 50.3737759186157348, 36.7841069587813863, 54.2838394641876221, 0.0000000000000000
V17 -> V40, 90.0000000000000000, 82.0000000000000000, 55.2147239263803726, 48.8888888888888857, 38.6416835117050042, 26.1971675236903572, 42.4793690443038940, 0.0000000000000000
V40 -> V17, 82.0000000000000000, 90.0000000000000000, 50.3067484662576661, 53.6585365853658587, 37.5192035682602949, 26.7208096318546637, 42.4793690443038940, 0.0000000000000000
V17 -> V34, 90.0000000000000000, 81.0000000000000000, 55.2147239263803726, 50.0000000000000000, 47.6848484045924295, 32.8639586368756014, 51.6464293003082275, 0.0000000000000000
V34 -> V17, 81.0000000000000000, 90.0000000000000000, 49.6932515337423339, 55.5555555555555571, 47.4137381663787139, 34.5386840638718766, 51.6464293003082275, 0.0000000000000000
V17 -> V24, 90.0000000000000000, 81.0000000000000000, 55.2147239263803726, 50.0000000000000000, 47.6848484045924295, 32.8639586368756014, 51.6464293003082275, 0.0000000000000000
V24 -> V17, 81.0000000000000000, 90.0000000000000000, 49.6932515337423339, 55.5555555555555571, 47.4137381663787139, 34.5386840638718766, 51.6464293003082275, 0.0000000000000000
V17 -> V19, 90.0000000000000000, 80.0000000000000000, 55.2147239263803726, 55.5555555555555571, 78.1691656911181667, 57.2552006821414494, 80.9736967086791992, 0.0000000000000000
V19 -> V17, 80.0000000000000000, 90.0000000000000000, 49.0797546012269947, 62.5000000000000000, 81.1927723548092359, 63.2446471585567735, 80.9736967086791992, 0.0000000000000000
V17 -> V51, 90.0000000000000000, 80.0000000000000000, 55.2147239263803726, 56.6666666666666643, 82.4421509427863981, 61.0344277200974261, 84.7881436347961426, 0.0000000000000000
V51 -> V17, 80.0000000000000000, 90.0000000000000000, 49.0797546012269947, 63.7499999999999929, 85.5891864431612390, 67.3862671904240926, 84.7881436347961426, 0.0000000000000000
V17 -> V54, 90.0000000000000000, 79.0000000000000000, 55.2147239263803726, 44.4444444444444429, 29.7538697719573975, 19.3774995759497273, 29.1827350854873657, 0.0000000000000000
V54 -> V17, 79.0000000000000000, 90.0000000000000000, 48.4662576687116555, 50.6329113924050631, 23.9675283005859505, 16.7020772520397855, 29.1827350854873657, 0.0000000000000000
V17 -> V5, 90.0000000000000000, 79.0000000000000000, 55.2147239263803726, 44.4444444444444429, 29.7538697719573975, 19.3774995759497273, 29.1827350854873657, 0.0000000000000000
V5 -> V17, 79.0000000000000000, 90.0000000000000000, 48.4662576687116555, 50.6329113924050631, 23.9675283005859505, 16.7020772520397855, 29.1827350854873657, 0.0000000000000000
V17 -> V14, 90.0000000000000000, 79.0000000000000000, 55.2147239263803726, 51.1111111111111072, 59.9980702902916931, 42.1416260815579236, 64.0731632709503174, 0.0000000000000000
V14 -> V17, 79.0000000000000000, 90.0000000000000000, 48.4662576687116555, 58.2278481012658204, 61.4327869722675359, 46.1707772847554239, 64.0731632709503174, 0.0000000000000000
V17 -> V39, 90.0000000000000000, 79.0000000000000000, 55.2147239263803726, 48.8888888888888857, 48.3216246633897271, 33.1375310022850229, 52.2963285446166992, 0.0000000000000000
V39 -> V17, 79.0000000000000000, 90.0000000000000000, 48.4662576687116555, 55.6962025316455680, 48.0779050953003235, 35.2790690407227530, 52.2963285446166992, 0.0000000000000000
V17 -> V31, 90.0000000000000000, 78.0000000000000000, 55.2147239263803726, 51.1111111111111072, 63.0659460382705603, 44.4390716915004376, 67.2509670257568359, 0.0000000000000000
V31 -> V17, 78.0000000000000000, 90.0000000000000000, 47.8527607361963234, 58.9743589743589780, 65.0935331621277413, 49.3820257185170064, 67.2509670257568359, 0.0000000000000000
V17 -> V47, 90.0000000000000000, 78.0000000000000000, 55.2147239263803726, 54.4444444444444429, 78.3531508792304408, 57.0891130996390572, 81.6999971866607666, 0.0000000000000000
V47 -> V17, 78.0000000000000000, 90.0000000000000000, 47.8527607361963234, 62.8205128205128176, 82.0051598934201138, 64.3278450736552827, 81.6999971866607666, 0.0000000000000000
V17 -> V16, 90.0000000000000000, 78.0000000000000000, 55.2147239263803726, 46.6666666666666643, 43.8087224960327148, 29.4108776004883268, 43.5392171144485474, 0.0000000000000000
V16 -> V17, 78.0000000000000000, 90.0000000000000000, 47.8527607361963234, 53.8461538461538467, 38.5394056174166550, 27.8556566247856807, 43.5392171144485474, 0.0000000000000000
V17 -> V45, 90.0000000000000000, 77.0000000000000000, 55.2147239263803726, 50.0000000000000000, 60.4738717059842159, 42.2553425458078422, 64.8420989513397217, 0.0000000000000000
V45 -> V17, 77.0000000000000000, 90.0000000000000000, 47.2392638036809842, 58.4415584415584419, 62.2678516787324341, 47.1313173311808526, 64.8420989513397217, 0.0000000000000000
V17 -> V18, 90.0000000000000000, 76.0000000000000000, 55.2147239263803726, 41.1111111111111072, 23.6964643001556396, 15.0024873911798551, 22.1786707639694214, 0.0000000000000000
V18 -> V17, 76.0000000000000000, 90.0000000000000000, 46.6257668711656379, 48.6842105263157876, 17.3391617702648446, 11.9650397473753767, 22.1786707639694214, 0.0000000000000000
V17 -> V35, 90.0000000000000000, 76.0000000000000000, 55.2147239263803726, 44.4444444444444429, 38.8491332530975342, 25.6157055372211460, 38.0922257900238037, 0.0000000000000000
V35 -> V17, 76.0000000000000000, 90.0000000000000000, 46.6257668711656379, 52.6315789473684177, 32.7948629129819693, 23.5687817924697534, 38.0922257900238037, 0.0000000000000000
V17 -> V38, 90.0000000000000000, 76.0000000000000000, 55.2147239263803726, 47.7777777777777786, 52.1311335870613703, 35.6893665664705040, 56.3580513000488281, 0.0000000000000000
V38 -> V17, 76.0000000000000000, 90.0000000000000000, 46.6257668711656379, 56.5789473684210478, 52.5320407702736105, 39.1987547973982515, 56.3580513000488281, 0.0000000000000000
V17 -> V8, 90.0000000000000000, 74.0000000000000000, 55.2147239263803726, 43.3333333333333357, 39.5437359809875488, 25.9347233538417932, 38.5597765445709229, 0.0000000000000000
V8 -> V17, 74.0000000000000000, 90.0000000000000000, 45.3987730061349666, 52.7027027027026946, 33.2236351715260554, 24.0447660082532302, 38.5597765445709229, 0.0000000000000000
V17 -> V2, 90.0000000000000000, 74.0000000000000000, 55.2147239263803726, 44.4444444444444429, 45.1242327690124512, 29.9766330312686513, 44.6555614471435547, 0.0000000000000000
V2 -> V17, 74.0000000000000000, 90.0000000000000000, 45.3987730061349666, 54.0540540540540562, 39.6152820454062109, 29.0405780635038475, 44.6555614471435547, 0.0000000000000000
V17 -> V6, 90.0000000000000000, 73.0000000000000000, 55.2147239263803726, 40.0000000000000000, 27.0618557929992676, 17.1154204033799644, 24.8771458864212036, 0.0000000000000000
V6 -> V17, 73.0000000000000000, 90.0000000000000000, 44.7852760736196345, 49.3150684931506831, 19.7718869123143612, 13.8847459586965982, 24.8771458864212036, 0.0000000000000000
V17 -> V29, 90.0000000000000000, 73.0000000000000000, 55.2147239263803726, 47.7777777777777786, 61.3931420125114258, 42.4358429612987820, 66.4296150207519531, 0.0000000000000000
V29 -> V17, 73.0000000000000000, 90.0000000000000000, 44.7852760736196345, 58.9041095890410986, 63.9976901356592478, 49.1175953652765713, 66.4296150207519531, 0.0000000000000000
V17 -> V33, 90.0000000000000000, 70.0000000000000000, 55.2147239263803726, 42.2222222222222214, 46.3845312595367432, 30.4672791005625783, 45.8345592021942139, 0.0000000000000000
V33 -> V17, 70.0000000000000000, 90.0000000000000000, 42.9447852760736239, 54.2857142857142847, 40.7530228933892005, 30.2828305736853203, 45.8345592021942139, 0.0000000000000000
V17 -> V28, 90.0000000000000000, 69.0000000000000000, 55.2147239263803726, 38.8888888888888928, 33.3582043647766113, 21.1418621642119398, 30.7854861021041870, 0.0000000000000000
V28 -> V17, 69.0000000000000000, 90.0000000000000000, 42.3312883435582847, 50.7246376811594217, 25.3085032080885739, 18.2602465070813125, 30.7854861021041870, 0.0000000000000000
V17 -> V12, 90.0000000000000000, 69.0000000000000000, 55.2147239263803726, 40.0000000000000000, 38.5434925556182861, 24.7570615990003375, 36.6955578327178955, 0.0000000000000000
V12 -> V17, 69.0000000000000000, 90.0000000000000000, 42.3312883435582847, 52.1739130434782581, 31.1807509506625493, 22.7999663348102857, 36.6955578327178955, 0.0000000000000000
V27 -> V37, 89.0000000000000000, 88.0000000000000000, 54.6012269938650263, 59.5505617977528132, 75.2416341643617415, 56.1281232519919797, 76.2460291385650635, 0.0000000000000000
V37 -> V27, 88.0000000000000000, 89.0000000000000000, 53.9877300613496942, 60.2272727272727266, 75.5196235347957554, 56.6847633055613684, 76.2460291385650635, 0.0000000000000000
V27 -> V3, 89.0000000000000000, 87.0000000000000000, 54.6012269938650263, 56.1797752808988804, 61.2702643098166462, 44.3089834243484333, 64.1429066658020020, 0.0000000000000000
V3 -> V27, 87.0000000000000000, 89.0000000000000000, 53.3742331288343621, 57.4712643678160902, 61.5487300529337986, 45.0634342073403928, 64.1429066658020020, 0.0000000000000000
V27 -> V32, 89.0000000000000000, 87.0000000000000000, 54.6012269938650263, 49.4382022471910076, 26.1948830625563076, 17.5537196062885208, 30.5634796619415283, 0.0000000000000000
V32 -> V27, 87.0000000000000000, 89.0000000000000000, 53.3742331288343621, 50.5747126436781684, 25.6945743312029009, 17.4324037836544008, 30.5634796619415283, 0.0000000000000000
V27 -> V43, 89.0000000000000000, 87.0000000000000000, 54.6012269938650263, 50.5617977528089924, 31.3355454794750798, 21.2851631049482499, 35.8238458633422852, 0.0000000000000000
V43 -> V27, 87.0000000000000000, 89.0000000000000000, 53.3742331288343621, 51.7241379310344840, 30.9158702450848857, 21.2610327186297781, 35.8238458633422852, 0.0000000000000000
V27 -> V25, 89.0000000000000000, 87.0000000000000000, 54.6012269938650263, 55.0561797752809028, 55.1452669562397659, 39.4077817193965103, 58.5970103740692139, 0.0000000000000000
V25 -> V27, 87.0000000000000000, 89.0000000000000000, 53.3742331288343621, 56.3218390804597675, 55.2741065975166066, 39.9906657216296111, 58.5970103740692139, 0.0000000000000000
V27 -> V46, 89.0000000000000000, 87.0000000000000000, 54.6012269938650263, 56.1797752808988804, 61.2702643098166462, 44.3089834243484333, 64.1429066658020020, 0.0000000000000000
V46 -> V27, 87.0000000000000000, 89.0000000000000000, 53.3742331288343621, 57.4712643678160902, 61.5487300529337986, 45.0634342073403928, 64.1429066658020020, 0.0000000000000000
V27 -> V41, 89.0000000000000000, 86.0000000000000000, 54.6012269938650263, 52.8089887640449405, 46.1724173096414034, 32.3187016061574610, 50.2500176429748535, 0.0000000000000000
V41 -> V27, 86.0000000000000000, 89.0000000000000000, 52.7607361963190158, 54.6511627906976685, 46.0288799825869575, 32.8200576966556881, 50.2500176429748535, 0.0000000000000000
V27 -> V52, 89.0000000000000000, 86.0000000000000000, 54.6012269938650263, 57.3033707865168509, 70.1321911015371029, 51.4761337180093435, 72.2402632236480713, 0.0000000000000000
V52 -> V27, 86.0000000000000000, 89.0000000000000000, 52.7607361963190158, 59.3023255813953512, 70.8410005186245115, 52.9676663652036694, 72.2402632236480713, 0.0000000000000000
V27 -> V42, 89.0000000000000000, 86.0000000000000000, 54.6012269938650263, 59.5505617977528132, 80.1882863744884560, 60.1735565708804572, 81.1073005199432373, 0.0000000000000000
V42 -> V27, 86.0000000000000000, 89.0000000000000000, 52.7607361963190158, 61.6279069767441854, 81.1108202511709209, 62.0027828400661605, 81.1073005199432373, 0.0000000000000000
V27 -> V23, 89.0000000000000000, 86.0000000000000000, 54.6012269938650263, 51.6853932584269700, 40.1656766087844517, 27.7615743685440499, 44.4462448358535767, 0.0000000000000000
V23 -> V27, 86.0000000000000000, 89.0000000000000000, 52.7607361963190158, 53.4883720930232514, 39.8069930134250711, 28.0276068572185189, 44.4462448358535767, 0.0000000000000000
V27 -> V22, 89.0000000000000000, 84.0000000000000000, 54.6012269938650263, 58.4269662921348285, 80.2812642123525961, 59.9339756206824319, 81.7500829696655273, 0.0000000000000000
